language,title,temperature,LLM,sent_count,token_count,token_by_sent,noun_count,noun_count_u,noun_ttr,verb_count,verb_count_u,verb_ttr,adj_count,adj_count_u,adj_ttr,Lex_hdd,Lex_vocd,Lex_mattr,Lex_mtld
Chinese,自然保护与自然开发,High,Mistral3.1,34,741,21.79411765,183,58,0.042771915,239,68,0.038396603,38,13,0.046168052,0.683825267,30.99173874,0.62783237,33.74337963
Chinese,自然保护与自然开发,High,Mistral3.1,29,546,18.82758621,135,61,0.082756749,157,71,0.082825879,21,14,0.122100122,0.749982689,47.32254835,0.704346076,48.14438723
Chinese,自然保护与自然开发,High,Mistral3.1,30,616,20.53333333,159,74,0.075553377,179,73,0.066204745,31,21,0.109970674,0.76478711,51.86715331,0.731040564,50.88308883
Chinese,自然保护与自然开发,High,Mistral3.1,31,564,18.19354839,140,76,0.096251266,177,78,0.078134391,24,12,0.088652482,0.756982906,49.22985103,0.72431068,49.70485264
Chinese,自我发展的个人与社会价值,High,Mistral3.1,31,615,19.83870968,135,68,0.081903041,154,66,0.069686411,24,17,0.115176152,0.732510221,42.32070464,0.715123675,47.30769231
Chinese,自我发展的个人与社会价值,High,Mistral3.1,35,730,20.85714286,153,55,0.049243442,166,64,0.052813996,42,21,0.068493151,0.692253883,32.61936028,0.687077827,42.34322099
Chinese,自我发展的个人与社会价值,High,Mistral3.1,35,686,19.6,148,64,0.063036798,162,64,0.057589173,46,27,0.085562175,0.717637738,38.60603323,0.715416013,48.44469628
Chinese,自我发展的个人与社会价值,High,Mistral3.1,25,570,22.8,112,40,0.062656642,141,51,0.063456514,36,18,0.087719298,0.683861616,31.36967238,0.668598848,38.10140591
Chinese,自我发展的个人与社会价值,High,Mistral3.1,26,675,25.96153846,146,53,0.053779807,164,69,0.062330623,31,15,0.071684588,0.707603238,35.84324885,0.686421725,40.78386504
Chinese,自我发展的个人与社会价值,High,Mistral3.1,32,751,23.46875,165,75,0.06052536,167,69,0.055016465,43,19,0.05883628,0.72285647,39.89233054,0.71008547,45.98037316
Chinese,自我发展的个人与社会价值,High,Mistral3.1,30,669,22.3,126,58,0.068806795,168,70,0.062282013,40,22,0.082212257,0.732416862,42.09249687,0.704935484,47.81096211
Chinese,自我发展的个人与社会价值,High,Mistral3.1,30,654,21.8,128,44,0.052561162,165,63,0.058381985,25,16,0.097859327,0.693359562,33.1177354,0.663504132,36.60071276
Chinese,自我发展的个人与社会价值,High,Mistral3.1,31,664,21.41935484,138,60,0.065479309,148,57,0.058002279,50,21,0.063253012,0.716721225,37.85846791,0.699934959,45.48217764
Chinese,自我发展的个人与社会价值,High,Mistral3.1,28,617,22.03571429,129,50,0.062819595,143,58,0.065736533,39,18,0.07480364,0.698479086,33.82462887,0.693978873,42.60238095
English,Conditions for a Happy Life,Low,Mistral3.1,14,256,18.28571429,53,34,0.250589623,42,25,0.232514881,33,25,0.29592803,0.775205015,56.52352053,0.748985507,59.29663282
English,Conditions for a Happy Life,Low,Mistral3.1,15,244,16.26666667,62,48,0.317292438,37,24,0.26583961,34,28,0.337512054,0.772668079,54.68696142,0.759897436,64.47127271
English,Conditions for a Happy Life,Low,Mistral3.1,19,306,16.10526316,79,55,0.227517167,48,34,0.231481481,38,29,0.249398005,0.78306461,59.93150968,0.764202335,70.3422959
English,Conditions for a Happy Life,Low,Mistral3.1,26,459,17.65384615,122,81,0.144648023,66,39,0.128738364,55,33,0.130718954,0.773260224,55.31690276,0.760780488,62.82094919
English,Conditions for a Happy Life,Low,Mistral3.1,17,280,16.47058824,69,50,0.258799172,47,30,0.227963526,42,32,0.272108844,0.774985402,56.56452444,0.779134199,72.51133433
English,Conditions for a Happy Life,Low,Mistral3.1,14,221,15.78571429,58,45,0.351068809,35,22,0.284421461,34,26,0.346020761,0.782979626,59.09637076,0.770697674,69.36370717
English,Conditions for a Happy Life,Low,Mistral3.1,12,207,17.25,53,41,0.373712515,30,21,0.338164251,32,25,0.377415459,0.790523855,62.28918066,0.777594937,77.22636555
English,Conditions for a Happy Life,Low,Mistral3.1,16,256,16,65,48,0.288461538,34,21,0.241268382,37,27,0.285050676,0.774231223,55.57194177,0.752173913,63.51927614
English,Conditions for a Happy Life,Low,Mistral3.1,15,243,16.2,67,51,0.313248572,29,21,0.297999149,35,30,0.352733686,0.771880483,54.90292669,0.767525773,67.52217869
English,Conditions for a Happy Life,Low,Mistral3.1,15,261,17.4,69,50,0.277638958,39,28,0.275076137,38,27,0.272232305,0.78551206,60.12390957,0.78745283,90.03851279
English,Conditions for Being a Leader,Low,Mistral3.1,18,265,14.72222222,64,37,0.218160377,44,29,0.248713551,21,17,0.305480683,0.757616427,49.83441106,0.765,58.17395778
English,Conditions for Being a Leader,Low,Mistral3.1,20,291,14.55,81,52,0.220610072,44,31,0.24211184,23,20,0.298819662,0.785319353,60.03978041,0.758429752,67.15073558
English,Conditions for Being a Leader,Low,Mistral3.1,19,323,17,74,41,0.171533763,54,36,0.206398349,38,26,0.211829884,0.781777024,58.90707714,0.761094891,68.19693805
English,Conditions for Being a Leader,Low,Mistral3.1,15,207,13.8,59,39,0.319331859,37,30,0.391696044,14,13,0.448585231,0.779515969,58.1713764,0.763291139,71.00731955
English,Conditions for Being a Leader,Low,Mistral3.1,20,339,16.95,84,51,0.179098188,55,34,0.182354519,25,21,0.247787611,0.746649819,46.68021648,0.736482759,50.76264933
English,Conditions for Being a Leader,Low,Mistral3.1,18,310,17.22222222,72,39,0.174731183,52,29,0.179900744,25,24,0.309677419,0.723226943,39.77147789,0.696858238,42.95191139
English,Conditions for Being a Leader,Low,Mistral3.1,21,339,16.14285714,82,45,0.16188215,60,34,0.167158309,18,16,0.262209112,0.74331483,45.32853428,0.740344828,54.61666667
English,Conditions for Being a Leader,Low,Mistral3.1,20,282,14.1,65,38,0.20731042,51,32,0.222500348,18,16,0.315208826,0.746450281,46.23353564,0.741802575,51.13642534
English,Conditions for Being a Leader,Low,Mistral3.1,18,321,17.83333333,80,47,0.183021807,56,32,0.178015131,20,19,0.295950156,0.736973936,43.90618751,0.715147059,48.66086702
English,Conditions for Being a Leader,Low,Mistral3.1,21,369,17.57142857,91,53,0.157836743,64,43,0.182079946,28,25,0.241966705,0.790795821,63.29486973,0.772875,67.26391739
English,Conditions for Choosing a Career,Low,Mistral3.1,17,274,16.11764706,76,47,0.225701114,35,21,0.218978102,34,30,0.322026621,0.771272632,53.8963683,0.751555556,64.62556561
English,Conditions for Choosing a Career,Low,Mistral3.1,18,283,15.72222222,84,48,0.201918223,37,19,0.181453538,35,25,0.252397779,0.746792897,46.02331905,0.742735043,60.73792132
English,Conditions for Choosing a Career,Low,Mistral3.1,18,309,17.16666667,86,51,0.191916911,45,31,0.222941388,32,28,0.283171521,0.793814878,64.35398868,0.794076923,71.39772727
English,Conditions for Choosing a Career,Low,Mistral3.1,17,327,19.23529412,72,49,0.208120965,42,20,0.145623999,39,29,0.227397475,0.760740097,49.70761587,0.768201439,65.4
English,Conditions for Choosing a Career,Low,Mistral3.1,19,370,19.47368421,103,59,0.154815009,48,29,0.163288288,48,36,0.202702703,0.773167893,55.36807789,0.74847352,55.38870717
English,Conditions for Choosing a Career,Low,Mistral3.1,24,392,16.33333333,96,52,0.138180272,55,28,0.12987013,37,27,0.186155543,0.777918107,56.62366725,0.759883382,68.16226507
English,Conditions for Choosing a Career,Low,Mistral3.1,25,394,15.76,96,49,0.129547377,64,35,0.138800761,36,24,0.169204738,0.772922764,55.54524237,0.768869565,65.83373178
English,Conditions for Choosing a Career,Low,Mistral3.1,18,335,18.61111111,86,51,0.177021867,52,26,0.149253731,34,25,0.219490781,0.766737937,53.24835,0.774685315,65.89802632
English,Conditions for Choosing a Career,Low,Mistral3.1,21,334,15.9047619,96,57,0.177769461,48,29,0.180888224,37,30,0.242757728,0.780465052,58.36163447,0.784070175,73.22132676
English,Conditions for Choosing a Career,Low,Mistral3.1,20,406,20.3,120,75,0.153940887,50,29,0.142857143,46,37,0.198115228,0.783324611,59.06994426,0.770364146,65.27953293
English,Disclosure of Personal Information and the Viewer's Right to Know,Low,Mistral3.1,17,306,18,76,41,0.17629859,49,26,0.173402694,30,19,0.206971678,0.754276091,48.61554155,0.756264591,62.48520985
English,Disclosure of Personal Information and the Viewer's Right to Know,Low,Mistral3.1,15,263,17.53333333,72,49,0.258766371,50,38,0.288973384,23,20,0.330633163,0.822406248,80.10467004,0.817102804,96.69634467
English,Disclosure of Personal Information and the Viewer's Right to Know,Low,Mistral3.1,12,246,20.5,64,43,0.273119919,50,34,0.276422764,23,18,0.318133616,0.808483728,71.55464919,0.823654822,92.63676738
English,Disclosure of Personal Information and the Viewer's Right to Know,Low,Mistral3.1,17,307,18.05882353,83,49,0.192300145,42,26,0.201644176,37,24,0.211286205,0.75302762,48.17849775,0.737751938,56.2797365
English,Disclosure of Personal Information and the Viewer's Right to Know,Low,Mistral3.1,16,283,17.6875,78,47,0.212920178,57,42,0.260368235,24,21,0.309187279,0.820852802,78.59722672,0.829145299,94.95665764
English,Disclosure of Personal Information and the Viewer's Right to Know,Low,Mistral3.1,18,362,20.11111111,98,63,0.177584846,49,26,0.146577968,34,20,0.162495938,0.758514669,49.59626352,0.753738019,58.12576234
English,Disclosure of Personal Information and the Viewer's Right to Know,Low,Mistral3.1,20,371,18.55,97,64,0.177841998,58,37,0.171949066,38,25,0.177330118,0.782881245,59.0119372,0.786459627,69.17138554
English,Disclosure of Personal Information and the Viewer's Right to Know,Low,Mistral3.1,15,277,18.46666667,83,57,0.2479231,48,31,0.233152828,26,20,0.277700639,0.812218506,73.89204679,0.80622807,84.54858934
English,Disclosure of Personal Information and the Viewer's Right to Know,Low,Mistral3.1,15,234,15.6,65,44,0.289283366,43,32,0.318028225,26,23,0.378040763,0.809447076,71.94086462,0.814054054,89.1478526
English,Disclosure of Personal Information and the Viewer's Right to Know,Low,Mistral3.1,17,324,19.05882353,97,65,0.206821942,49,32,0.201562106,25,22,0.271604938,0.813036205,74.77321883,0.803272727,88.28836884
English,Ideal Interpersonal Relations,Low,Mistral3.1,20,309,15.45,62,43,0.224449316,55,37,0.217711091,32,21,0.212378641,0.763553195,51.99092651,0.763769231,62.00365488
English,Ideal Interpersonal Relations,Low,Mistral3.1,21,318,15.14285714,70,48,0.215633423,56,40,0.224618149,29,19,0.206029061,0.771512959,54.49462366,0.769814126,69.94838956
English,Ideal Interpersonal Relations,Low,Mistral3.1,14,250,17.85714286,56,41,0.292857143,43,31,0.288372093,25,18,0.288,0.786093654,61.18393163,0.812437811,84.87654321
English,Ideal Interpersonal Relations,Low,Mistral3.1,14,238,17,60,44,0.308123249,34,28,0.346020761,23,18,0.328827183,0.804189121,69.72137669,0.811534392,82.63814159
English,Ideal Interpersonal Relations,Low,Mistral3.1,21,313,14.9047619,72,50,0.221867235,49,25,0.163004499,52,33,0.202752519,0.774404378,56.28241166,0.7725,68.90915653
English,Ideal Interpersonal Relations,Low,Mistral3.1,20,322,16.1,78,56,0.22296544,46,34,0.229543613,39,29,0.230928492,0.763915129,52.18947958,0.756923077,56.96019702
English,Ideal Interpersonal Relations,Low,Mistral3.1,18,276,15.33333333,60,41,0.247584541,49,31,0.229222124,34,22,0.234441603,0.775666703,56.4163955,0.781674009,69.62727273
English,Ideal Interpersonal Relations,Low,Mistral3.1,13,194,14.92307692,42,32,0.392734413,35,24,0.353460972,25,19,0.391752577,0.749740512,46.96087937,0.74262069,52.24560457
English,Ideal Interpersonal Relations,Low,Mistral3.1,16,262,16.375,62,42,0.258557006,43,26,0.230782887,30,21,0.267175573,0.772000124,54.42972922,0.786478873,80.10375276
English,Ideal Interpersonal Relations,Low,Mistral3.1,17,273,16.05882353,58,41,0.258936466,44,31,0.258075258,34,24,0.258564964,0.777811184,56.77112553,0.788839286,66.03208556
English,Lessons Learned Through Hardship and Trials,Low,Mistral3.1,14,212,15.14285714,48,35,0.343946541,34,27,0.374583796,21,17,0.381850854,0.786815821,61.03339533,0.802208589,86.87351748
English,Lessons Learned Through Hardship and Trials,Low,Mistral3.1,18,274,15.22222222,67,48,0.261466391,40,29,0.26459854,27,24,0.324412003,0.799659658,66.60183948,0.813955556,88.76779026
English,Lessons Learned Through Hardship and Trials,Low,Mistral3.1,18,269,14.94444444,59,45,0.283536009,47,35,0.27683303,21,20,0.354044964,0.796933234,65.70707936,0.801727273,79.82962228
English,Lessons Learned Through Hardship and Trials,Low,Mistral3.1,16,263,16.4375,64,53,0.314876426,51,39,0.290762693,15,14,0.354879594,0.771240796,54.59566614,0.763925234,62.44929719
English,Lessons Learned Through Hardship and Trials,Low,Mistral3.1,23,345,15,78,51,0.189520624,60,38,0.183574879,30,24,0.231884058,0.783756642,59.2683432,0.79,76.22223693
English,Lessons Learned Through Hardship and Trials,Low,Mistral3.1,14,199,14.21428571,44,33,0.376884422,34,26,0.384274313,15,13,0.435510888,0.767737785,53.12776073,0.7644,68.1768021
English,Lessons Learned Through Hardship and Trials,Low,Mistral3.1,19,257,13.52631579,64,40,0.243190661,46,31,0.262222974,20,17,0.3307393,0.769592583,54.04629621,0.787596154,70.45347957
English,Lessons Learned Through Hardship and Trials,Low,Mistral3.1,22,406,18.45454545,98,60,0.150799236,72,44,0.150519978,39,30,0.189465707,0.801453738,67.45190617,0.810252101,82.78893387
English,Lessons Learned Through Hardship and Trials,Low,Mistral3.1,20,275,13.75,63,48,0.277056277,50,33,0.24,22,21,0.347107438,0.803203637,69.30526377,0.815221239,83.3127416
English,Lessons Learned Through Hardship and Trials,Low,Mistral3.1,14,208,14.85714286,46,36,0.376254181,41,30,0.351782364,15,14,0.448717949,0.780480503,58.11061024,0.801761006,77.74325562
English,My Definition of Success,Low,Mistral3.1,14,223,15.92857143,50,34,0.304932735,32,23,0.322309417,22,16,0.326131268,0.769064441,53.97787052,0.771609195,62.85033799
English,My Definition of Success,Low,Mistral3.1,16,287,17.9375,64,44,0.239547038,39,21,0.187617261,22,16,0.253405131,0.73965395,43.97061026,0.714033613,45.21089181
English,My Definition of Success,Low,Mistral3.1,14,240,17.14285714,56,40,0.297619048,36,23,0.266203704,26,20,0.320512821,0.756801618,49.74551737,0.743246073,56.4953271
English,My Definition of Success,Low,Mistral3.1,16,301,18.8125,84,53,0.209618731,39,27,0.230002556,34,26,0.25405511,0.772681522,54.76579801,0.769444444,65.93667897
English,My Definition of Success,Low,Mistral3.1,23,320,13.91304348,63,41,0.203373016,53,23,0.135613208,16,10,0.1953125,0.692741819,33.01766447,0.675867159,32.82327641
English,My Definition of Success,Low,Mistral3.1,18,299,16.61111111,63,46,0.244200244,48,25,0.17419175,26,21,0.270131207,0.741260162,44.48968285,0.71088,45.63692519
English,My Definition of Success,Low,Mistral3.1,21,325,15.47619048,65,48,0.227218935,50,24,0.147692308,21,13,0.19047619,0.715313999,38.03157126,0.687608696,34.41580554
English,My Definition of Success,Low,Mistral3.1,18,314,17.44444444,67,47,0.223405267,46,22,0.152312379,30,19,0.201698514,0.752811833,48.58147092,0.732981132,51.26617727
English,My Definition of Success,Low,Mistral3.1,17,267,15.70588235,53,33,0.233199067,47,27,0.215156586,22,16,0.272386789,0.731549834,41.41376348,0.733486239,56.77003381
English,My Definition of Success,Low,Mistral3.1,24,385,16.04166667,78,55,0.183150183,60,26,0.112554113,26,16,0.15984016,0.708630116,36.11724124,0.678095238,37.34592326
English,Nature Preservation and Nature Development,Low,Mistral3.1,22,312,14.18181818,100,71,0.227564103,48,35,0.233707265,40,24,0.192307692,0.792745176,63.54727379,0.78539924,80.27457281
English,Nature Preservation and Nature Development,Low,Mistral3.1,17,286,16.82352941,87,69,0.277308898,38,29,0.266838425,40,27,0.236013986,0.824918943,81.85181891,0.809704641,104.0014393
English,Nature Preservation and Nature Development,Low,Mistral3.1,17,248,14.58823529,69,49,0.286348761,38,28,0.297113752,36,24,0.268817204,0.810621957,73.31575599,0.808542714,83.66602903
English,Nature Preservation and Nature Development,Low,Mistral3.1,24,407,16.95833333,125,91,0.178869779,61,43,0.173198534,49,33,0.165471594,0.819742306,78.06798649,0.801899441,99.99568966
English,Nature Preservation and Nature Development,Low,Mistral3.1,15,274,18.26666667,86,59,0.250381939,41,32,0.284849564,34,22,0.236152855,0.806503809,69.941247,0.797511111,89.64447732
English,Nature Preservation and Nature Development,Low,Mistral3.1,19,263,13.84210526,83,60,0.274863713,40,30,0.285171103,31,22,0.269839323,0.794771937,64.35637467,0.785514019,69.24446662
English,Nature Preservation and Nature Development,Low,Mistral3.1,20,304,15.2,98,72,0.241675618,46,35,0.250286041,31,24,0.25466893,0.791414623,63.26117279,0.76972549,71.23252598
English,Nature Preservation and Nature Development,Low,Mistral3.1,17,240,14.11764706,72,51,0.295138889,39,28,0.299145299,29,20,0.287356322,0.776229131,56.39063084,0.768795812,71.91081081
English,Nature Preservation and Nature Development,Low,Mistral3.1,17,259,15.23529412,81,58,0.276466943,44,35,0.307125307,27,23,0.328900329,0.780313959,58.86513472,0.767142857,74.15136661
English,Nature Preservation and Nature Development,Low,Mistral3.1,18,320,17.77777778,99,72,0.227272727,41,31,0.236280488,45,31,0.215277778,0.813249169,75.27764149,0.813136531,101.5969582
English,Qualifications Required for Talented Individuals in the Age of Globalization,Low,Mistral3.1,23,339,14.73913043,78,50,0.189093109,55,32,0.171627782,54,37,0.202119524,0.782577335,59.32290869,0.78937931,72.91340782
English,Qualifications Required for Talented Individuals in the Age of Globalization,Low,Mistral3.1,15,255,17,68,43,0.247981546,29,19,0.256930358,36,30,0.326797386,0.783080588,59.22709842,0.783398058,71.94565176
English,Qualifications Required for Talented Individuals in the Age of Globalization,Low,Mistral3.1,15,319,21.26666667,86,60,0.218706714,38,23,0.189737667,52,39,0.235109718,0.814366882,74.68923658,0.826222222,92.69676204
English,Qualifications Required for Talented Individuals in the Age of Globalization,Low,Mistral3.1,18,274,15.22222222,68,47,0.252254186,37,21,0.207141448,51,35,0.25046515,0.788980347,61.87699308,0.803288889,86.61570248
English,Qualifications Required for Talented Individuals in the Age of Globalization,Low,Mistral3.1,19,319,16.78947368,71,51,0.225175504,49,33,0.21111893,48,34,0.222048067,0.789124053,62.33780922,0.786814815,80.58072917
English,Qualifications Required for Talented Individuals in the Age of Globalization,Low,Mistral3.1,21,309,14.71428571,76,50,0.212910918,47,31,0.21345452,35,28,0.258899676,0.767647017,53.11834957,0.755615385,57.76078431
English,Qualifications Required for Talented Individuals in the Age of Globalization,Low,Mistral3.1,18,270,15,63,47,0.276308054,38,20,0.194931774,36,29,0.298353909,0.75318192,48.67437867,0.757285068,62.50739645
English,Qualifications Required for Talented Individuals in the Age of Globalization,Low,Mistral3.1,16,316,19.75,95,65,0.216522318,37,26,0.222374273,41,29,0.223834517,0.787513036,61.73346209,0.782247191,80.88108203
English,Qualifications Required for Talented Individuals in the Age of Globalization,Low,Mistral3.1,17,240,14.11764706,66,46,0.29040404,31,20,0.268817204,28,21,0.3125,0.793701651,63.99654165,0.797591623,82.16966417
English,Qualifications Required for Talented Individuals in the Age of Globalization,Low,Mistral3.1,18,294,16.33333333,73,58,0.270245084,38,22,0.196920874,43,33,0.261034646,0.781243037,58.56408792,0.788979592,78.51881143
English,Reasons Why Protagonists in Stories Are Often Portrayed as Exceptional Individuals,Low,Mistral3.1,11,179,16.27272727,49,37,0.421844716,24,21,0.488826816,22,18,0.457084815,0.81664351,76.35700049,0.810615385,89.63220089
English,Reasons Why Protagonists in Stories Are Often Portrayed as Exceptional Individuals,Low,Mistral3.1,13,225,17.30769231,67,50,0.331674959,27,20,0.329218107,26,19,0.324786325,0.789507317,63.29404958,0.775795455,75
English,Reasons Why Protagonists in Stories Are Often Portrayed as Exceptional Individuals,Low,Mistral3.1,12,195,16.25,53,43,0.416061925,26,24,0.473372781,21,17,0.415140415,0.809741518,72.99033371,0.801232877,74.77876106
English,Reasons Why Protagonists in Stories Are Often Portrayed as Exceptional Individuals,Low,Mistral3.1,16,305,19.0625,88,63,0.234724292,35,24,0.224824356,30,22,0.240437158,0.813794316,74.27097914,0.8040625,83.67906586
English,Reasons Why Protagonists in Stories Are Often Portrayed as Exceptional Individuals,Low,Mistral3.1,18,339,18.83333333,97,71,0.215917039,39,27,0.204220558,39,28,0.211784283,0.808836497,72.03173442,0.800965517,70.92886467
English,Reasons Why Protagonists in Stories Are Often Portrayed as Exceptional Individuals,Low,Mistral3.1,17,363,21.35294118,103,78,0.208617508,42,30,0.196772924,45,32,0.195898378,0.81532308,75.48050727,0.811464968,93.1765937
English,Reasons Why Protagonists in Stories Are Often Portrayed as Exceptional Individuals,Low,Mistral3.1,11,168,15.27272727,48,40,0.496031746,22,18,0.487012987,19,17,0.532581454,0.817488783,77.3870434,0.806722689,87.52855212
English,Reasons Why Protagonists in Stories Are Often Portrayed as Exceptional Individuals,Low,Mistral3.1,10,139,13.9,39,32,0.590296993,20,18,0.647482014,14,12,0.616649538,0.811941813,73.50130915,0.819111111,77.58440428
English,Reasons Why Protagonists in Stories Are Often Portrayed as Exceptional Individuals,Low,Mistral3.1,14,255,18.21428571,66,47,0.27926322,34,26,0.29988466,29,22,0.29749831,0.803492924,69.60286349,0.78776699,74.73429952
English,Reasons Why Protagonists in Stories Are Often Portrayed as Exceptional Individuals,Low,Mistral3.1,13,239,18.38461538,71,54,0.318227356,30,25,0.348675035,25,17,0.284518828,0.806769586,70.61269525,0.794210526,80.01455604
English,The Function of Newspapers,Low,Mistral3.1,8,152,19,38,30,0.519390582,22,18,0.538277512,21,20,0.626566416,0.812754769,73.98666631,0.842912621,95.72851112
English,The Function of Newspapers,Low,Mistral3.1,8,134,16.75,35,29,0.618336887,23,20,0.648929267,18,17,0.704809287,0.806910752,71.05506827,0.838352941,88.87337756
English,The Function of Newspapers,Low,Mistral3.1,8,139,17.375,34,25,0.528988574,22,18,0.588620013,20,18,0.647482014,0.800328041,67.37800526,0.832666667,84.96492285
English,The Function of Newspapers,Low,Mistral3.1,14,234,16.71428571,65,48,0.315581854,37,29,0.334950335,36,26,0.308641975,0.794884206,64.6991516,0.790594595,81.54183673
English,The Function of Newspapers,Low,Mistral3.1,9,100,11.11111111,30,27,0.9,16,15,0.9375,9,9,1,0.779913591,58.6426246,0.77372549,62.96440432
English,The Function of Newspapers,Low,Mistral3.1,8,122,15.25,29,25,0.706613906,18,15,0.683060109,20,19,0.778688525,0.811686869,73.95413874,0.836712329,92.04145264
English,The Function of Newspapers,Low,Mistral3.1,20,286,14.3,75,53,0.247086247,45,29,0.225330225,35,30,0.2997003,0.771672536,55.13137586,0.784303797,74.24222801
English,The Function of Newspapers,Low,Mistral3.1,11,119,10.81818182,36,31,0.723622782,17,14,0.692041522,12,11,0.770308123,0.768549545,53.66701675,0.758571429,66.36134601
English,The Function of Newspapers,Low,Mistral3.1,8,141,17.625,36,28,0.551615445,20,17,0.602836879,20,19,0.673758865,0.805870019,69.88479123,0.844130435,99.12756498
English,The Function of Newspapers,Low,Mistral3.1,8,153,19.125,41,30,0.478240077,23,20,0.568343279,23,20,0.568343279,0.809261478,71.94547648,0.822115385,92.4793621
English,The Necessity of Arts Education,Low,Mistral3.1,7,120,17.14285714,35,25,0.595238095,21,19,0.753968254,12,12,0.833333333,0.806047329,70.82565642,0.80084507,74.26974176
English,The Necessity of Arts Education,Low,Mistral3.1,9,136,15.11111111,41,29,0.520086083,20,18,0.661764706,16,16,0.735294118,0.767274106,53.18185759,0.772183908,68.81729918
English,The Necessity of Arts Education,Low,Mistral3.1,9,127,14.11111111,41,26,0.499327828,21,18,0.674915636,12,12,0.787401575,0.757836171,49.59394626,0.725641026,63.5
English,The Necessity of Arts Education,Low,Mistral3.1,13,167,12.84615385,48,32,0.399201597,25,20,0.479041916,13,13,0.598802395,0.74726506,46.90919856,0.757288136,62.01787072
English,The Necessity of Arts Education,Low,Mistral3.1,8,131,16.375,46,31,0.514437438,18,15,0.636132316,13,13,0.763358779,0.762870953,51.1887719,0.76,62.54422383
English,The Necessity of Arts Education,Low,Mistral3.1,11,181,16.45454545,53,38,0.396122172,24,20,0.460405157,14,13,0.513022889,0.793989141,64.31121841,0.793787879,66.43899139
English,The Necessity of Arts Education,Low,Mistral3.1,13,227,17.46153846,72,57,0.348751836,25,19,0.334801762,18,17,0.416054821,0.786488153,60.19235806,0.76505618,75.87334223
English,The Necessity of Arts Education,Low,Mistral3.1,11,173,15.72727273,54,36,0.385356455,25,21,0.485549133,16,16,0.578034682,0.797710952,65.50240564,0.787258065,86.5
English,The Necessity of Arts Education,Low,Mistral3.1,15,211,14.06666667,62,38,0.290475462,36,29,0.381779884,20,18,0.426540284,0.768876496,54.09640135,0.759259259,65.0188661
English,The Necessity of Arts Education,Low,Mistral3.1,11,168,15.27272727,52,37,0.423534799,23,19,0.491718427,11,10,0.541125541,0.793562434,63.96662694,0.795294118,68.66869804
English,The Necessity of Creative Thinking Skills,Low,Mistral3.1,24,405,16.875,107,62,0.14307142,61,43,0.174053835,48,31,0.159465021,0.778963833,56.8939104,0.768483146,71.28232759
English,The Necessity of Creative Thinking Skills,Low,Mistral3.1,26,405,15.57692308,110,63,0.141414141,59,37,0.15484411,46,27,0.144927536,0.776763992,56.32044162,0.776292135,68.51011122
English,The Necessity of Creative Thinking Skills,Low,Mistral3.1,17,316,18.58823529,87,63,0.229157573,53,37,0.220921901,36,26,0.228551336,0.788187362,62.14584347,0.782921348,70.84263127
English,The Necessity of Creative Thinking Skills,Low,Mistral3.1,23,396,17.2173913,91,58,0.160950161,69,44,0.161030596,45,31,0.173961841,0.775617308,56.68092479,0.783458213,72.36923077
English,The Necessity of Creative Thinking Skills,Low,Mistral3.1,13,203,15.61538462,56,42,0.369458128,34,30,0.434656621,23,17,0.364103662,0.793739612,63.83801933,0.802077922,87.87908546
English,The Necessity of Creative Thinking Skills,Low,Mistral3.1,9,153,17,38,28,0.481596147,24,21,0.571895425,22,17,0.505050505,0.796482737,65.23468844,0.8025,82.93790708
English,The Necessity of Creative Thinking Skills,Low,Mistral3.1,26,371,14.26923077,77,40,0.140021703,63,39,0.166859197,40,24,0.161725067,0.758587853,49.94954786,0.748695652,56.29969781
English,The Necessity of Creative Thinking Skills,Low,Mistral3.1,25,389,15.56,93,52,0.143737734,62,40,0.165851231,45,29,0.165666952,0.780030274,58.02067996,0.786,72.47123288
English,The Necessity of Creative Thinking Skills,Low,Mistral3.1,24,339,14.125,86,60,0.205803663,56,35,0.184365782,33,21,0.187717887,0.788104095,61.40990356,0.783310345,66.18228281
English,The Necessity of Creative Thinking Skills,Low,Mistral3.1,15,249,16.6,60,50,0.334672021,40,26,0.261044177,21,12,0.229489386,0.750426305,47.46522958,0.7366,54.01398802
English,The Personal and Social Value of Self-Development,Low,Mistral3.1,23,405,17.60869565,96,51,0.13117284,61,36,0.14571949,55,35,0.157126824,0.750001592,47.2334589,0.763820225,61.32528147
English,The Personal and Social Value of Self-Development,Low,Mistral3.1,16,268,16.75,60,39,0.242537313,44,30,0.254409769,25,17,0.253731343,0.749008165,46.88286035,0.747671233,54.34256927
English,The Personal and Social Value of Self-Development,Low,Mistral3.1,22,457,20.77272727,119,69,0.126877885,66,44,0.14587892,40,33,0.180525164,0.784924425,60.39239023,0.789852941,75.40071065
English,The Personal and Social Value of Self-Development,Low,Mistral3.1,16,320,20,73,51,0.218321918,46,35,0.237771739,39,30,0.240384615,0.775947534,56.03469318,0.793284133,68.26366377
English,The Personal and Social Value of Self-Development,Low,Mistral3.1,10,127,12.7,32,24,0.590551181,24,18,0.590551181,10,9,0.708661417,0.760665656,50.86946677,0.77974359,59.90837104
English,The Personal and Social Value of Self-Development,Low,Mistral3.1,21,344,16.38095238,86,54,0.182531098,55,37,0.195560254,33,25,0.220225511,0.757865106,49.84381037,0.773966102,63.296
